0.55651,0.49802,2.5135,0.083897,0.40608
0.5461,0.5051,2.5745,0.088769,0.35818
0.53469,0.51195,2.6282,0.093796,0.31704
0.52227,0.51856,2.6757,0.098909,0.28186
0.50888,0.52495,2.718,0.10406,0.25181
0.49453,0.53109,2.7558,0.10919,0.22613
0.47926,0.537,2.7897,0.11427,0.20414
0.46308,0.54266,2.8203,0.11926,0.18524
0.44603,0.54807,2.8481,0.12415,0.16897
0.42814,0.55323,2.8735,0.12889,0.15489
0.40943,0.55814,2.8967,0.13348,0.14269
0.38996,0.56278,2.9181,0.13788,0.13208
0.36975,0.56716,2.9379,0.14208,0.12284
0.34884,0.57128,2.9563,0.14608,0.11478
0.32727,0.57513,2.9736,0.14984,0.10775
0.30508,0.57871,2.9897,0.15337,0.10161
0.28231,0.58202,3.005,0.15665,0.096261
0.25901,0.58505,3.0194,0.15967,0.091616
0.23522,0.58781,3.0331,0.16241,0.087601
0.21099,0.59029,3.0463,0.16488,0.084146
0.18635,0.59248,3.0589,0.16708,0.081231
0.16136,0.5944,3.0711,0.16897,0.078765
0.13607,0.59604,3.0829,0.17057,0.07675
0.11052,0.59739,3.0944,0.17188,0.075156
0.084762,0.59846,3.1057,0.17288,0.073947
0.058842,0.59925,3.1168,0.17358,0.073118
0.032811,0.59975,3.1277,0.17396,0.072656
0.006717,0.59997,3.1386,0.17404,0.072555
-0.019389,0.59991,3.1495,0.17382,0.072811
-0.045459,0.59956,3.1605,0.17328,0.073433
-0.071443,0.59892,3.1715,0.17244,0.074431
-0.097292,0.59801,3.1826,0.17129,0.075808
-0.12296,0.59681,3.194,0.16985,0.0776
-0.14839,0.59532,3.2056,0.16809,0.079819
-0.17354,0.59356,3.2176,0.16605,0.082507
-0.19837,0.59151,3.23,0.16373,0.0857
-0.22282,0.58919,3.2428,0.16112,0.08945
-0.24684,0.58659,3.2563,0.15824,0.093816
-0.2704,0.5837,3.2703,0.1551,0.098872
-0.29345,0.58055,3.2852,0.1517,0.10471
-0.31595,0.57711,3.3009,0.14806,0.11142
-0.33785,0.57341,3.3176,0.14418,0.11914
-0.3591,0.56943,3.3355,0.14009,0.12803
-0.37968,0.56518,3.3547,0.13579,0.13825
-0.39954,0.56067,3.3754,0.1313,0.15003
-0.41865,0.55589,3.3979,0.12664,0.16364
-0.43696,0.55085,3.4225,0.12182,0.17938
-0.45445,0.54555,3.4494,0.11689,0.19764
-0.47108,0.53999,3.479,0.11185,0.21885
-0.48682,0.53418,3.5118,0.10673,0.24356
-0.50163,0.52812,3.5484,0.10158,0.27237
-0.5155,0.5218,3.5892,0.096436,0.30598
-0.52839,0.51525,3.6351,0.091337,0.34511
-0.54028,0.50845,3.6869,0.086346,0.3905
-0.55115,0.50141,3.7455,0.081524,0.4427
-0.56098,0.49414,3.8119,0.076952,0.50187
-0.56975,0.48663,3.8871,0.07272,0.56737
-0.57744,0.4789,3.9722,0.068936,0.63726
-0.58404,0.47094,4.0678,0.065719,0.70763
-0.58953,0.46276,4.174,0.063194,0.77227
-0.59391,0.45436,4.2898,0.06147,0.82307
-0.59716,0.44574,4.4133,0.060629,0.85165
-0.59928,0.4369,4.541,0.060702,0.85229
-0.60026,0.42786,4.6689,0.061667,0.82427
-0.60009,0.41861,4.7925,0.06348,0.77262
-0.59878,0.40919,4.9084,0.06608,0.70583
-0.59634,0.39959,5.0143,0.069391,0.63276
-0.59278,0.38981,5.1092,0.07332,0.56033
-0.5881,0.37986,5.1932,0.077759,0.49279
-0.58233,0.36972,5.2672,0.082596,0.43211
-0.57547,0.35941,5.332,0.087733,0.37884
-0.56753,0.34892,5.3888,0.093084,0.33264
-0.55852,0.33826,5.4387,0.098579,0.2928
-0.54846,0.32742,5.4826,0.10416,0.25851
-0.53737,0.31642,5.5214,0.10977,0.22894
-0.52526,0.30526,5.5557,0.11538,0.20339
-0.51216,0.29395,5.5863,0.12094,0.18121
-0.49809,0.2825,5.6134,0.12644,0.16187
-0.48308,0.27091,5.6377,0.13183,0.14492
-0.46716,0.25918,5.6595,0.1371,0.12998
-0.45035,0.24733,5.679,0.14223,0.11676
-0.43268,0.23537,5.6965,0.14719,0.10498
-0.4142,0.22329,5.7122,0.15198,0.094434
-0.39493,0.21111,5.7264,0.15656,0.084948
-0.37492,0.19882,5.7391,0.16093,0.076369
-0.35419,0.18644,5.7506,0.16508,0.068573
-0.3328,0.17398,5.7609,0.169,0.061445
-0.31077,0.16143,5.7701,0.17266,0.054897
-0.28815,0.14881,5.7783,0.17607,0.048857
-0.26499,0.13612,5.7856,0.17921,0.043237
-0.24133,0.12337,5.7921,0.18208,0.037997
-0.21721,0.11056,5.7978,0.18466,0.033065
-0.19267,0.097699,5.8028,0.18696,0.028407
-0.16778,0.084792,5.807,0.18896,0.023973
-0.14256,0.071845,5.8106,0.19067,0.019729
-0.11708,0.058865,5.8136,0.19207,0.015631
-0.091369,0.045859,5.8159,0.19316,0.011657
-0.06549,0.032831,5.8177,0.19394,0.0077691
-0.039487,0.019788,5.8189,0.19441,0.0039405
-0.013408,0.0067365,5.8195,0.19458,0.00014216
0.012696,-0.0063183,5.8195,0.19444,-0.0036541
0.038778,-0.01937,5.8189,0.19398,-0.0074761
0.064788,-0.032413,5.8178,0.1932,-0.011352
0.090675,-0.045441,5.8161,0.19212,-0.01531
0.11639,-0.058446,5.8138,0.19072,-0.019383
0.14189,-0.071424,5.8109,0.18902,-0.023601
0.16711,-0.084367,5.8074,0.18704,-0.028003
0.19202,-0.097271,5.8032,0.18474,-0.032624
0.21657,-0.11013,5.7983,0.18217,-0.037509
0.24071,-0.12293,5.7926,0.17931,-0.042707
0.26439,-0.13568,5.7862,0.17617,-0.048272
0.28758,-0.14836,5.779,0.17277,-0.054267
0.31022,-0.16098,5.7708,0.16912,-0.060759
0.33227,-0.17351,5.7617,0.16521,-0.067841
0.3537,-0.18597,5.7516,0.16107,-0.075603
0.37445,-0.19833,5.7402,0.15671,-0.08416
0.3945,-0.2106,5.7276,0.15213,-0.093647
0.4138,-0.22277,5.7135,0.14736,-0.10422
0.43232,-0.23484,5.6979,0.14241,-0.11608
0.45002,-0.2468,5.6805,0.13729,-0.12943
0.46688,-0.25863,5.6611,0.13204,-0.14456
0.48284,-0.27035,5.6394,0.12666,-0.16179
0.4979,-0.28194,5.6151,0.12118,-0.18148
0.51201,-0.29339,5.5879,0.11563,-0.20412
0.52516,-0.3047,5.5573,0.11004,-0.23022
0.53731,-0.31587,5.5228,0.10444,-0.2604
0.54845,-0.32688,5.4837,0.098883,-0.29537
0.55855,-0.33774,5.4394,0.093406,-0.33586
0.5676,-0.34844,5.389,0.08807,-0.38259
0.57557,-0.35898,5.3316,0.082937,-0.43612
0.58245,-0.36933,5.2662,0.078087,-0.49659
0.58824,-0.37952,5.1917,0.073613,-0.56336
0.59291,-0.38952,5.1072,0.069616,-0.63441
0.59646,-0.39933,5.0121,0.066216,-0.7058
0.59888,-0.40896,4.9062,0.063532,-0.77124
0.60018,-0.4184,4.7905,0.061671,-0.82261
0.60033,-0.42764,4.6671,0.060703,-0.85155
0.59934,-0.43669,4.5394,0.060654,-0.85245
0.5972,-0.44552,4.4115,0.061492,-0.82476
0.59393,-0.45414,4.2878,0.063165,-0.77366
0.58954,-0.46253,4.1717,0.065605,-0.70767
0.58403,-0.47068,4.0656,0.068733,-0.63562
0.57744,-0.4786,3.9703,0.072449,-0.56437
0.56976,-0.48629,3.8856,0.076643,-0.49808
0.56102,-0.49375,3.8109,0.081203,-0.43872
0.55123,-0.50099,3.7451,0.086026,-0.38676
0.5404,-0.508,3.6871,0.091034,-0.34189
0.52855,-0.51478,3.6358,0.096148,-0.30337
0.5157,-0.52133,3.5903,0.10131,-0.27041
0.50188,-0.52765,3.5497,0.10648,-0.2422
0.4871,-0.53372,3.5134,0.11161,-0.21802
0.47141,-0.53954,3.4807,0.11667,-0.19724
0.45482,-0.54512,3.4511,0.12162,-0.17934
0.43737,-0.55044,3.4242,0.12645,-0.16386
0.41909,-0.55551,3.3996,0.13112,-0.15045
0.40002,-0.56031,3.377,0.13563,-0.13879
0.38019,-0.56485,3.3562,0.13994,-0.12864
0.35964,-0.56912,3.3369,0.14404,-0.1198
0.33841,-0.57313,3.319,0.14793,-0.11208
0.31653,-0.57686,3.3022,0.15159,-0.10534
0.29406,-0.58032,3.2864,0.15499,-0.099473
0.27103,-0.5835,3.2714,0.15815,-0.094369
0.24749,-0.5864,3.2573,0.16104,-0.089951
0.22348,-0.58903,3.2438,0.16365,-0.086141
0.19904,-0.59137,3.2309,0.16599,-0.082903
0.17423,-0.59344,3.2184,0.16803,-0.080152
0.14909,-0.59522,3.2064,0.16979,-0.077879
0.12366,-0.59672,3.1947,0.17124,-0.076035
0.098006,-0.59794,3.1833,0.1724,-0.07461
0.072162,-0.59888,3.1721,0.17326,-0.073566
0.046182,-0.59953,3.1611,0.1738,-0.072902
0.020115,-0.59989,3.1502,0.17404,-0.072606
-0.0059914,-0.59997,3.1393,0.17398,-0.072669
-0.032087,-0.59977,3.1284,0.17358,-0.073092
-0.05812,-0.59928,3.1174,0.17291,-0.073889
-0.084045,-0.59851,3.1063,0.17191,-0.075068
-0.10981,-0.59746,3.0951,0.17062,-0.076639
-0.13537,-0.59612,3.0836,0.16903,-0.078634
-0.16067,-0.5945,3.0718,0.16714,-0.081073
-0.18567,-0.5926,3.0596,0.16496,-0.084
-0.21032,-0.59042,3.047,0.1625,-0.087456
-0.23457,-0.58796,3.0339,0.15976,-0.091497
-0.25837,-0.58522,3.0202,0.15675,-0.096189
-0.28169,-0.5822,3.0057,0.15348,-0.10161
-0.30447,-0.57891,2.9905,0.14996,-0.10786
-0.32668,-0.57534,2.9743,0.1462,-0.11505
-0.34827,-0.57151,2.9571,0.14222,-0.12331
-0.36921,-0.5674,2.9386,0.13802,-0.13282
-0.38944,-0.56302,2.9186,0.13362,-0.14378
-0.40894,-0.55838,2.8971,0.12905,-0.15641
-0.42767,-0.55347,2.8736,0.12431,-0.17101
-0.44558,-0.54831,2.848,0.11944,-0.18793
-0.46265,-0.54288,2.8198,0.11444,-0.20756
-0.47885,-0.5372,2.7886,0.10936,-0.23041
-0.49414,-0.53126,2.7541,0.10423,-0.25703
-0.5085,-0.52508,2.7155,0.099075,-0.28809
-0.5219,-0.51864,2.6723,0.093946,-0.32429
-0.53431,-0.51197,2.6237,0.088891,-0.36638
-0.5457,-0.50505,2.5687,0.083973,-0.41503
-0.55607,-0.4979,2.5064,0.079262,-0.47064
-0.56538,-0.49051,2.4359,0.074844,-0.53304
-0.57363,-0.4829,2.3559,0.070815,-0.60103
-0.58079,-0.47506,2.2657,0.067292,-0.67178
-0.58685,-0.46699,2.165,0.064396,-0.74028
-0.5918,-0.4587,2.0539,0.062249,-0.79927
-0.59564,-0.45019,1.934,0.060947,-0.8402
-0.59834,-0.44147,1.808,0.060551,-0.85565
-0.5999,-0.43253,1.6797,0.061062,-0.84203
-0.60032,-0.42338,1.5534,0.062447,-0.8016
-0.59959,-0.41405,1.4331,0.064652,-0.74143
-0.59773,-0.40454,1.3219,0.067608,-0.67056
-0.59474,-0.39485,1.2213,0.071233,-0.59711
-0.59064,-0.38499,1.1318,0.075424,-0.52667
-0.58543,-0.37495,1.0528,0.080071,-0.46234
-0.57913,-0.36473,0.9834,0.085064,-0.40527
-0.57174,-0.35433,0.92261,0.090315,-0.35551
-0.56328,-0.34375,0.86929,0.095745,-0.31251
-0.55375,-0.333,0.82241,0.10129,-0.27547
-0.54319,-0.32209,0.78109,0.10689,-0.24357
-0.5316,-0.31101,0.74455,0.1125,-0.21605
-0.519,-0.29978,0.71215,0.11809,-0.19221
-0.50543,-0.2884,0.68332,0.12363,-0.17147
-0.4909,-0.27687,0.65759,0.12908,-0.15335
-0.47544,-0.26522,0.63459,0.13442,-0.13742
-0.45908,-0.25343,0.61398,0.13962,-0.12335
-0.44185,-0.24152,0.59548,0.14467,-0.11086
-0.42379,-0.2295,0.57885,0.14955,-0.099703
-0.40492,-0.21737,0.56389,0.15423,-0.089695
-0.38528,-0.20514,0.55044,0.15872,-0.080667
-0.36492,-0.19281,0.53834,0.16298,-0.072482
-0.34386,-0.18039,0.52747,0.16702,-0.065028
-0.32215,-0.16788,0.51771,0.17081,-0.058187
-0.29983,-0.1553,0.50898,0.17435,-0.051903
-0.27694,-0.14265,0.5012,0.17763,-0.046072
-0.25353,-0.12992,0.49429,0.18064,-0.040642
-0.22964,-0.11714,0.48819,0.18337,-0.03556
-0.20531,-0.10431,0.48286,0.18582,-0.030768
-0.1806,-0.091422,0.47824,0.18797,-0.026223
-0.15554,-0.078495,0.47431,0.18982,-0.021885
-0.13019,-0.065532,0.47103,0.1914,-0.01772
-0.10459,-0.052538,0.46837,0.19264,-0.013683
-0.078791,-0.03952,0.46632,0.19358,-0.0097553
-0.052845,-0.026484,0.46485,0.19421,-0.0059
-0.0268,-0.013436,0.46397,0.19453,-0.0020897
-0.00070233,-0.00038228,0.46365,0.205,-1.44E-05
0.6,0,3.1416,0.20497,-0.00093231
0.56925,3.33E-08,3.1416,0.18518,-0.74769
0.5385,2.25E-06,3.1415,0.20491,-0.0030477
0.51079,0.0015622,3.0293,0.16773,-1.4063
0.48024,0.0050136,3.0288,0.20494,-0.0017251
0.45573,0.01045,2.8179,0.16994,-1.3223
0.42658,0.020232,2.8176,0.18396,-0.79389
0.40338,0.030682,2.6193,0.162,-1.6222
0.38034,0.045837,2.5002,0.04006,-1.3858
0.36282,0.06259,2.2569,0.014377,-1.5677
0.35952,0.0676,2.049,0.056808,-1.5264
0.35876,0.069613,1.8139,0.089809,-1.3399
0.35767,0.078046,1.5849,0.1125,-1.1352
0.35883,0.091444,1.3839,0.12799,-0.93573
0.36336,0.10768,1.2137,0.13785,-0.75623
0.37131,0.12514,1.0733,0.14371,-0.60307
0.38219,0.14271,0.95986,0.14688,-0.47624
0.39533,0.15979,0.8694,0.14826,-0.37302
0.41014,0.1761,0.79796,0.14847,-0.28977
0.4261,0.19157,0.74201,0.14792,-0.22298
0.44284,0.20626,0.69854,0.14686,-0.16941
0.46007,0.22024,0.6651,0.14546,-0.1264
0.47757,0.23362,0.63968,0.14381,-0.091724
0.4952,0.24647,0.62072,0.142,-0.063628
0.51283,0.2589,0.60696,0.14005,-0.04069
0.53039,0.27097,0.59742,0.138,-0.021783
0.54779,0.28273,0.59132,0.13585,-0.0060253
0.56499,0.29424,0.58805,0.13364,0.007292
0.58195,0.30554,0.58715,0.13135,0.018731
0.59864,0.31665,0.58824,0.12901,0.028735
0.61501,0.32761,0.59105,0.12661,0.037666
0.63106,0.33843,0.59536,0.12416,0.045807
0.64675,0.34912,0.60101,0.12165,0.053397
0.66208,0.3597,0.60788,0.11911,0.060627
0.67701,0.37019,0.61589,0.11652,0.06766
0.69155,0.38057,0.62498,0.1139,0.074633
0.70567,0.39087,0.63513,0.11124,0.081666
0.71937,0.40108,0.64633,0.10855,0.088866
0.73263,0.41122,0.65858,0.10583,0.09633
0.74544,0.42127,0.67191,0.10309,0.10415
0.75779,0.43124,0.68636,0.10034,0.11241
0.76967,0.44113,0.70198,0.097571,0.12121
0.78108,0.45094,0.71884,0.094797,0.13062
0.79201,0.46068,0.73702,0.092022,0.14073
0.80244,0.47034,0.75662,0.089253,0.15164
0.81238,0.47992,0.77773,0.086496,0.16343
0.82181,0.48942,0.80047,0.08376,0.1762
0.83073,0.49884,0.82499,0.081053,0.19002
0.83913,0.50818,0.85142,0.078384,0.20499
0.84701,0.51744,0.87992,0.075763,0.22117
0.85437,0.52662,0.91067,0.073202,0.23862
0.86118,0.53571,0.94384,0.070713,0.25736
0.86747,0.54471,0.97964,0.068309,0.27738
0.87321,0.55363,1.0182,0.066005,0.2986
0.8784,0.56246,1.0598,0.063817,0.32087
0.88305,0.57121,1.1046,0.061762,0.34393
0.88714,0.57986,1.1528,0.059858,0.36742
0.89068,0.58842,1.2044,0.058124,0.39081
0.89367,0.59688,1.2595,0.056579,0.41346
0.89609,0.60526,1.3181,0.055241,0.43458
0.89796,0.61354,1.3801,0.054127,0.45328
0.89926,0.62172,1.4453,0.053254,0.46865
0.90001,0.6298,1.5133,0.052634,0.47986
0.90018,0.63778,1.5836,0.052274,0.48624
0.8998,0.64567,1.6556,0.052181,0.48738
0.89885,0.65345,1.7285,0.052354,0.4832
0.89734,0.66113,1.8016,0.052788,0.47398
0.89527,0.6687,1.8741,0.053476,0.4603
0.89264,0.67617,1.9452,0.054406,0.44296
0.88945,0.68353,2.0142,0.055562,0.42286
0.8857,0.69078,2.0807,0.056928,0.40092
0.88141,0.69792,2.1441,0.058485,0.378
0.87656,0.70495,2.2042,0.060214,0.35479
0.87117,0.71187,2.2609,0.062096,0.33189
0.86524,0.71868,2.3142,0.064111,0.30971
0.85877,0.72537,2.3639,0.066241,0.28855
0.85176,0.73196,2.4104,0.06847,0.26859
0.84423,0.73843,2.4537,0.070782,0.24993
0.83616,0.74479,2.494,0.073162,0.23259
0.82758,0.75104,2.5315,0.075597,0.21656
0.81847,0.75717,2.5663,0.078076,0.2018
0.80886,0.76318,2.5988,0.080588,0.18824
0.79874,0.76908,2.6291,0.083123,0.1758
0.78812,0.77485,2.6573,0.085672,0.1644
0.77701,0.78051,2.6837,0.088227,0.15397
0.76542,0.78605,2.7084,0.090781,0.14441
0.75334,0.79147,2.7315,0.093327,0.13566
0.7408,0.79676,2.7531,0.09586,0.12765
0.72779,0.80193,2.7735,0.098372,0.1203
0.71433,0.80698,2.7926,0.10086,0.11356
0.70041,0.8119,2.8107,0.10332,0.10737
0.68606,0.81669,2.8277,0.10575,0.10169
0.67129,0.82136,2.8438,0.10813,0.096465
0.65609,0.8259,2.8591,0.11048,0.091659
0.64048,0.8303,2.8735,0.11278,0.087233
0.62447,0.83458,2.8873,0.11504,0.083156
0.60807,0.83873,2.9004,0.11724,0.079397
0.59129,0.84275,2.9128,0.11939,0.07593
0.57414,0.84664,2.9247,0.12148,0.072732
0.55663,0.85039,2.9361,0.12351,0.069779
0.53877,0.85401,2.947,0.12548,0.067053
0.52057,0.8575,2.9575,0.12738,0.064537
0.50205,0.86085,2.9676,0.12922,0.062214
0.48322,0.86407,2.9773,0.131,0.06007
0.46408,0.86715,2.9866,0.1327,0.058092
0.44465,0.87009,2.9956,0.13433,0.056268
0.42495,0.8729,3.0043,0.13588,0.054589
0.40498,0.87558,3.0127,0.13737,0.053044
0.38475,0.87811,3.0209,0.13877,0.051626
0.36429,0.88051,3.0289,0.1401,0.050325
0.3436,0.88277,3.0366,0.14135,0.049136
0.32269,0.88489,3.0442,0.14252,0.048053
0.30158,0.88688,3.0516,0.1436,0.047068
0.28028,0.88872,3.0588,0.14461,0.046179
0.25881,0.89043,3.0658,0.14553,0.045378
0.23717,0.892,3.0727,0.14637,0.044666
0.21539,0.89343,3.0796,0.14712,0.044035
0.19347,0.89471,3.0863,0.14779,0.043484
0.17143,0.89586,3.0929,0.14837,0.04301
0.14929,0.89687,3.0994,0.14887,0.042611
0.12705,0.89774,3.1058,0.14928,0.042284
0.10473,0.89846,3.1122,0.1496,0.04203
0.082347,0.89905,3.1186,0.14983,0.041845
0.059911,0.8995,3.1249,0.14998,0.041729
0.037438,0.8998,3.1312,0.15004,0.041681
0.014941,0.89996,3.1374,0.15001,0.041703
-0.0075643,0.89999,3.1437,0.14989,0.041794
-0.030065,0.89987,3.1499,0.14969,0.041955
-0.052547,0.89961,3.1562,0.14939,0.04218
-0.074997,0.89922,3.1625,0.14901,0.042482
-0.0974,0.89868,3.1688,0.14855,0.042854
-0.11974,0.898,3.1752,0.14799,0.0433
-0.14201,0.89718,3.1816,0.14735,0.043822
-0.16419,0.89622,3.1881,0.14663,0.044422
-0.18626,0.89512,3.1947,0.14582,0.045104
-0.20822,0.89388,3.2013,0.14492,0.04587
-0.23005,0.8925,3.2081,0.14394,0.046725
-0.25174,0.89098,3.215,0.14288,0.047672
-0.27326,0.88932,3.222,0.14174,0.048718
-0.29462,0.88752,3.2291,0.14052,0.049865
-0.31579,0.88558,3.2365,0.13922,0.051122
-0.33677,0.88351,3.2439,0.13784,0.052495
-0.35753,0.8813,3.2516,0.13638,0.05399
-0.37807,0.87895,3.2595,0.13485,0.055617
-0.39838,0.87646,3.2676,0.13324,0.057384
-0.41844,0.87383,3.2759,0.13156,0.059302
-0.43823,0.87107,3.2845,0.12982,0.061384
-0.45775,0.86817,3.2934,0.128,0.063639
-0.47699,0.86514,3.3026,0.12611,0.066084
-0.49592,0.86197,3.3122,0.12417,0.068733
-0.51455,0.85867,3.3221,0.12215,0.071604
-0.53285,0.85523,3.3324,0.12008,0.074717
-0.55082,0.85166,3.3431,0.11795,0.078092
-0.56845,0.84795,3.3543,0.11577,0.081754
-0.58572,0.84412,3.3661,0.11353,0.085729
-0.60263,0.84015,3.3783,0.11125,0.090046
-0.61916,0.83605,3.3912,0.10892,0.094739
-0.6353,0.83182,3.4047,0.10655,0.099843
-0.65105,0.82745,3.4189,0.10413,0.1054
-0.66638,0.82296,3.4339,0.10169,0.11145
-0.68131,0.81835,3.4497,0.099209,0.11805
-0.6958,0.8136,3.4664,0.096705,0.12525
-0.70986,0.80873,3.4841,0.094181,0.1331
-0.72348,0.80373,3.5029,0.091641,0.14168
-0.73664,0.7986,3.5229,0.089091,0.15105
-0.74935,0.79335,3.5441,0.086539,0.16129
-0.76158,0.78798,3.5668,0.08399,0.17248
-0.77334,0.78248,3.591,0.081452,0.18469
-0.78462,0.77686,3.6168,0.078935,0.19801
-0.7954,0.77112,3.6445,0.076447,0.21251
-0.80569,0.76526,3.6742,0.073999,0.22825
-0.81547,0.75928,3.7061,0.071602,0.24529
-0.82475,0.75318,3.7404,0.069269,0.26365
-0.83351,0.74697,3.7771,0.067012,0.28329
-0.84174,0.74064,3.8167,0.064848,0.30415
-0.84945,0.73419,3.8592,0.062793,0.32605
-0.85663,0.72763,3.9048,0.060863,0.34875
-0.86328,0.72095,3.9537,0.059078,0.37184
-0.86938,0.71417,4.006,0.057457,0.39482
-0.87494,0.70727,4.0618,0.056019,0.41702
-0.87996,0.70026,4.121,0.054784,0.43763
-0.88442,0.69314,4.1836,0.053769,0.45578
-0.88833,0.68591,4.2492,0.052992,0.47056
-0.89168,0.67858,4.3176,0.052464,0.48113
-0.89448,0.67114,4.3882,0.052197,0.48683
-0.89672,0.6636,4.4603,0.052195,0.48728
-0.89839,0.65595,4.5334,0.05246,0.48243
-0.8995,0.6482,4.6065,0.052988,0.47256
-0.90005,0.64036,4.6788,0.053771,0.45828
-0.90004,0.63241,4.7497,0.054799,0.44038
-0.89946,0.62437,4.8185,0.056057,0.41979
-0.89832,0.61623,4.8845,0.05753,0.39741
-0.89662,0.60799,4.9475,0.059199,0.37408
-0.89436,0.59967,5.0071,0.061045,0.35052
-0.89154,0.59125,5.0632,0.06305,0.32728
-0.88817,0.58273,5.1158,0.065196,0.30479
-0.88425,0.57413,5.1649,0.067464,0.28333
-0.87977,0.56544,5.2106,0.069838,0.26308
-0.87475,0.55665,5.2531,0.072303,0.24412
-0.86918,0.54778,5.2926,0.074844,0.22648
-0.86307,0.53882,5.3292,0.077449,0.21015
-0.85642,0.52977,5.3631,0.080106,0.19507
-0.84924,0.52064,5.3947,0.082804,0.18119
-0.84153,0.51143,5.4239,0.085534,0.16842
-0.83329,0.50213,5.4511,0.088286,0.15668
-0.82453,0.49276,5.4764,0.091053,0.14589
-0.81526,0.4833,5.4999,0.093828,0.13597
-0.80548,0.47377,5.5218,0.096603,0.12685
-0.79519,0.46417,5.5422,0.099373,0.11844
-0.78441,0.45449,5.5612,0.10213,0.1107
-0.77314,0.44474,5.5789,0.10487,0.10355
-0.74915,0.42502,5.6111,0.1076,0.09694
-0.73644,0.41507,5.6256,0.11029,0.090823
-0.72328,0.40505,5.6392,0.11296,0.085153
-0.70967,0.39496,5.652,0.11559,0.079889
-0.69561,0.38481,5.664,0.11819,0.074994
-0.68111,0.37461,5.6753,0.12074,0.070435
-0.66619,0.36434,5.6858,0.12325,0.066182
-0.65085,0.35402,5.6957,0.12571,0.062207
-0.63511,0.34364,5.7051,0.12813,0.058486
-0.61897,0.33321,5.7138,0.13049,0.054998
-0.60244,0.32272,5.7221,0.13279,0.051721
-0.58553,0.31219,5.7299,0.13504,0.048638
-0.56826,0.30161,5.7372,0.13723,0.045732
-0.55063,0.29098,5.744,0.13935,0.042988
-0.53266,0.28031,5.7505,0.14141,0.040393
-0.51436,0.26959,5.7565,0.14341,0.037933
-0.49573,0.25883,5.7622,0.14533,0.035599
-0.47679,0.24803,5.7675,0.14719,0.033378
-0.45756,0.23719,5.7726,0.14898,0.031262
-0.43804,0.22631,5.7772,0.15069,0.029242
-0.41824,0.2154,5.7816,0.15232,0.027309
-0.39819,0.20446,5.7857,0.15388,0.025457
-0.37788,0.19348,5.7895,0.15536,0.023678
-0.35734,0.18248,5.7931,0.15677,0.021967
-0.33657,0.17144,5.7964,0.15809,0.020316
-0.3156,0.16038,5.7994,0.15933,0.018721
-0.29442,0.1493,5.8022,0.16049,0.017175
-0.27307,0.13819,5.8048,0.16157,0.015677
-0.25154,0.12706,5.8072,0.16256,0.014218
-0.22985,0.1159,5.8093,0.16347,0.012797
-0.20802,0.10474,5.8112,0.16429,0.011408
-0.18606,0.093551,5.8129,0.16503,0.010048
-0.16399,0.082351,5.8144,0.16567,0.0087133
-0.14181,0.071139,5.8158,0.16624,0.0074002
-0.11954,0.059915,5.8169,0.16671,0.0061054
