Q_1,Q_2,Q_3,reference_xr_0,reference_yr_0,reference_thetar_0,reference_xr_1,reference_yr_1,reference_thetar_1,reference_xr_2,reference_yr_2,reference_thetar_2,reference_xr_3,reference_yr_3,reference_thetar_3,reference_xr_4,reference_yr_4,reference_thetar_4,reference_xr_5,reference_yr_5,reference_thetar_5,reference_xr_6,reference_yr_6,reference_thetar_6,reference_xr_7,reference_yr_7,reference_thetar_7,reference_xr_8,reference_yr_8,reference_thetar_8,reference_xr_9,reference_yr_9,reference_thetar_9,reference_xr_10,reference_yr_10,reference_thetar_10,x_opt_0_1,x_opt_0_2,x_opt_0_3,x_opt_1_1,x_opt_1_2,x_opt_1_3,x_opt_2_1,x_opt_2_2,x_opt_2_3,x_opt_3_1,x_opt_3_2,x_opt_3_3,x_opt_4_1,x_opt_4_2,x_opt_4_3,x_opt_5_1,x_opt_5_2,x_opt_5_3,x_opt_6_1,x_opt_6_2,x_opt_6_3,x_opt_7_1,x_opt_7_2,x_opt_7_3,x_opt_8_1,x_opt_8_2,x_opt_8_3,x_opt_9_1,x_opt_9_2,x_opt_9_3,x_opt_10_1,x_opt_10_2,x_opt_10_3,u_opt_0_1,u_opt_0_2,u_opt_1_1,u_opt_1_2,u_opt_2_1,u_opt_2_2,u_opt_3_1,u_opt_3_2,u_opt_4_1,u_opt_4_2,u_opt_5_1,u_opt_5_2,u_opt_6_1,u_opt_6_2,u_opt_7_1,u_opt_7_2,u_opt_8_1,u_opt_8_2,u_opt_9_1,u_opt_9_2
-0.35362460091025716,0.5720962298989115,3.3310360730480637,-0.3487734902802582,0.5713715715728226,3.326982658559359,-0.35340730026732886,0.5704930760354004,3.330937361037995,-0.3580090554127652,0.5696016441714931,3.3349538842891135,-0.36257833832696507,0.5686972961949364,3.3390341559793306,-0.3671147345656313,0.5677800526124487,3.3431801663102005,-0.37161783266736287,0.5668499342231648,3.3473939705874343,-0.3760872241909741,0.5659069621181648,3.3516776918972675,-0.38052250375254326,0.5649511576799958,3.3560335238941663,-0.3849232690621803,0.5639825425821868,3.3604637337041314,-0.3892891209605159,0.5630011387887575,3.3649706649478897,-0.3936196634549061,0.5620069685537201,3.3695567408882887,-0.34898443167808213,0.5729669385477202,3.327081527504341,-0.35362460091025716,0.5720962298989115,3.3310360730480637,-0.35823771439188445,0.5712116989144808,3.33492180219316,-0.3628194782239518,0.5703147070982806,3.3387331750258062,-0.3673669057990591,0.5694064276812295,3.3424492901121363,-0.3718751928783652,0.5684885312913263,3.346031351168577,-0.37633266240089436,0.5675643404336962,3.349418176898211,-0.3807081666197556,0.5666416768466072,3.352519266210167,-0.3849169836507016,0.5657405213739022,3.355204653784689,-0.38872739178502974,0.5649139620688537,3.3572903277047517,-0.391504194846113,0.564305547109742,3.3585169690231047,0.14163464847592985,0.1186363663116866,0.14091447743617613,0.11657187435289446,0.14006226728870735,0.11434118497939388,0.13911744011897537,0.11148345258988968,0.1380234311804765,0.10746183169321295,0.13656810373232572,0.10160477188904325,0.1341518197334314,0.09303267935866069,0.1291262939426758,0.0805616272356749,0.1169708057227298,0.06257021760186286,0.0852802650222269,0.03679923955060527
-0.3582328568698514,0.5712126303090288,3.3350524106949733,-0.35340730026732886,0.5704930760354004,3.330937361037995,-0.3580090554127652,0.5696016441714931,3.3349538842891135,-0.36257833832696507,0.5686972961949364,3.3390341559793306,-0.3671147345656313,0.5677800526124487,3.3431801663102005,-0.37161783266736287,0.5668499342231648,3.3473939705874343,-0.3760872241909741,0.5659069621181648,3.3516776918972675,-0.38052250375254326,0.5649511576799958,3.3560335238941663,-0.3849232690621803,0.5639825425821868,3.3604637337041314,-0.3892891209605159,0.5630011387887575,3.3649706649478897,-0.3936196634549061,0.5620069685537201,3.3695567408882887,-0.39791450375535015,0.5610000544205747,3.3742244677062185,-0.35362460091025716,0.5720962298989115,3.3310360730480637,-0.3582328568698514,0.5712126303090288,3.3350524106949733,-0.3628137568426779,0.5703151863623633,3.33899996866481,-0.3673629475951241,0.5694052925959113,3.342872992958344,-0.37187743623539327,0.5684841412890796,3.346650126153379,-0.37635244912237936,0.5675534246407391,3.3502918157455097,-0.38077640294662457,0.5666165069320762,3.3537357322584485,-0.3851184049244185,0.5656813095698879,3.35688969890289,-0.38929442879369014,0.5647680697596537,3.3596213525910694,-0.39307466169241595,0.5639305574458381,3.3617432865345425,-0.39582915844189304,0.563314162795268,3.36299140465171,0.14076609713258026,0.12049012940728543,0.1400394415106111,0.11842673909510572,0.139178801731921,0.11619072880601358,0.1382252316759758,0.11331399585105394,0.13712321625593266,0.10925068776393065,0.13566231609652657,0.10331749538815783,0.13324720542386348,0.09461899933325459,0.12824142886349615,0.08194961064538511,0.11615691490377004,0.06365801830419256,0.08467865868870325,0.037443543515020876
-0.3628087864503632,0.5703161601117406,3.3391324723565665,-0.3580090554127652,0.5696016441714931,3.3349538842891135,-0.36257833832696507,0.5686972961949364,3.3390341559793306,-0.3671147345656313,0.5677800526124487,3.3431801663102005,-0.37161783266736287,0.5668499342231648,3.3473939705874343,-0.3760872241909741,0.5659069621181648,3.3516776918972675,-0.38052250375254326,0.5649511576799958,3.3560335238941663,-0.3849232690621803,0.5639825425821868,3.3604637337041314,-0.3892891209605159,0.5630011387887575,3.3649706649478897,-0.3936196634549061,0.5620069685537201,3.3695567408882887,-0.39791450375535015,0.5610000544205747,3.3742244677062185,-0.4021732523101164,0.5599804192217982,3.378976437909322,-0.3582328568698514,0.5712126303090288,3.3350524106949733,-0.3628087864503632,0.5703161601117406,3.3391324723565665,-0.3673570664924244,0.5694058217084846,3.3431437948691003,-0.37187328237989453,0.5684830439800724,3.3470804033340924,-0.3763544344142813,0.5675490387859626,3.350920469980927,-0.38079577974770795,0.566605520163975,3.354623662268479,-0.3851858297724665,0.5656558943553559,3.3581264663058823,-0.38949394929060294,0.5647081825505742,3.3613349765943537,-0.3936368148319781,0.5637828781934613,3.364114356253526,-0.39738654224551456,0.5629344321595852,3.3662736957797543,-0.4001184920822359,0.5623100730852874,3.367543969992711,0.13988749517517982,0.12240184984779458,0.13915462843365745,0.1203396753760137,0.13828576286249364,0.11809825394977187,0.13732363355272023,0.11520199940503728,0.1362137958677797,0.11109576862655168,0.1347475252338628,0.10508412112211081,0.13233384413189025,0.09625530865413263,0.12734822630286366,0.08338138977517844,0.11533553101019846,0.06478018578685209,0.08407161677770612,0.03810822638869485
-0.36735197963121957,0.5694068398439257,3.3432782526626204,-0.36257833832696507,0.5686972961949364,3.3390341559793306,-0.3671147345656313,0.5677800526124487,3.3431801663102005,-0.37161783266736287,0.5668499342231648,3.3473939705874343,-0.3760872241909741,0.5659069621181648,3.3516776918972675,-0.38052250375254326,0.5649511576799958,3.3560335238941663,-0.3849232690621803,0.5639825425821868,3.3604637337041314,-0.3892891209605159,0.5630011387887575,3.3649706649478897,-0.3936196634549061,0.5620069685537201,3.3695567408882887,-0.39791450375535015,0.5610000544205747,3.3742244677062185,-0.4021732523101164,0.5599804192217982,3.378976437909322,-0.40639552284107666,0.5589480860783266,3.383815333877718,-0.3628087864503632,0.5703161601117406,3.3391324723565665,-0.36735197963121957,0.5694068398439257,3.3432782526626204,-0.3718672365758447,0.5684836255768275,3.347355338649699,-0.3763500791618625,0.5675479819130004,3.351357527493305,-0.3807975003365517,0.5666011408487006,3.3552625062366768,-0.38520478823106363,0.5656448385396824,3.3590291376776555,-0.3895605498787058,0.5646825233787625,3.362592686033564,-0.3938344102632919,0.5637223164634881,3.365857462258118,-0.3979437558003409,0.5627849673632805,3.3686860770250737,-0.4016626506951678,0.5619256069357764,3.370884006535,-0.40437181539651146,0.5612932987611017,3.372177139269271,0.13899899591448486,0.12437340918161613,0.13826019988797797,0.12231257961235381,0.1373833179283674,0.12006566530818609,0.1364128175631095,0.11714936230114716,0.13529534590003647,0.11299894322937183,0.13382391041964872,0.10690645067725639,0.13141191694959767,0.09794328673662239,0.12644686500926688,0.08485844300865909,0.11450681911928498,0.06593788529778596,0.08345926135600587,0.03879398202814894
-0.37186202952047176,0.5684846902400059,3.347491811537449,-0.3671147345656313,0.5677800526124487,3.3431801663102005,-0.37161783266736287,0.5668499342231648,3.3473939705874343,-0.3760872241909741,0.5659069621181648,3.3516776918972675,-0.38052250375254326,0.5649511576799958,3.3560335238941663,-0.3849232690621803,0.5639825425821868,3.3604637337041314,-0.3892891209605159,0.5630011387887575,3.3649706649478897,-0.3936196634549061,0.5620069685537201,3.3695567408882887,-0.39791450375535015,0.5610000544205747,3.3742244677062185,-0.4021732523101164,0.5599804192217982,3.378976437909322,-0.40639552284107666,0.5589480860783266,3.383815333877718,-0.41058093237874194,0.5579030783990302,3.3887439315508208,-0.36735197963121957,0.5694068398439257,3.3432782526626204,-0.37186202952047176,0.5684846902400059,3.347491811537449,-0.37634386350350546,0.5675486187763279,3.3516367257424116,-0.3807929377495309,0.5666001272262167,3.3557065572783635,-0.38520623727798214,0.5656404683060349,3.3596784926671686,-0.38957908137490416,0.564671400579908,3.363510564579393,-0.39390017364284485,0.5636964147916027,3.367136776569938,-0.3981394018161863,0.5627237320779744,3.3704595993046724,-0.40221486921252764,0.5617743580327488,3.373339009621276,-0.40590260781815174,0.5609041025592587,3.375576753953547,-0.40858875157465296,0.5602638606521682,3.3768934717132737,0.13810075635563146,0.12640676624486397,0.13735632156158492,0.12434742614886925,0.13647163837424597,0.12209494607856669,0.13549295986811216,0.1191580616641512,0.13436804671656694,0.11496215736672465,0.13289165552399884,0.10878635971634174,0.13048160962502894,0.09968468204203365,0.1255375283281877,0.08638230949810931,0.11367094858095812,0.06713232996812563,0.08284171764375099,0.039501532791815
-0.3763385323973056,0.5675497322259564,3.3517752768829987,-0.37161783266736287,0.5668499342231648,3.3473939705874343,-0.3760872241909741,0.5659069621181648,3.3516776918972675,-0.38052250375254326,0.5649511576799958,3.3560335238941663,-0.3849232690621803,0.5639825425821868,3.3604637337041314,-0.3892891209605159,0.5630011387887575,3.3649706649478897,-0.3936196634549061,0.5620069685537201,3.3695567408882887,-0.39791450375535015,0.5610000544205747,3.3742244677062185,-0.4021732523101164,0.5599804192217982,3.378976437909322,-0.40639552284107666,0.5589480860783266,3.383815333877718,-0.41058093237874194,0.5579030783990302,3.3887439315508208,-0.4147291012969986,0.5568454198801838,3.3937651042591868,-0.37186202952047176,0.5684846902400059,3.347491811537449,-0.3763385323973056,0.5675497322259564,3.3517752768829987,-0.3807865469043468,0.5666008222941035,3.355990152565769,-0.3852014612189209,0.5656395009127664,3.3601297579320906,-0.3895802518320431,0.5646670421297496,3.3641707631289757,-0.3939182693503321,0.5636852272200144,3.368070344356622,-0.3982043148626807,0.562697589485899,3.371761204390065,-0.4024085413950434,0.5617124502452009,3.375143914886228,-0.4064497761049336,0.5607510710271595,3.3780757346070223,-0.4101060379611111,0.5598699398588299,3.3803545606983816,-0.41276892741133353,0.5592217796200546,3.381695615054462,0.13719293729964166,0.12850396036649395,0.13644316326682154,0.12644627048311008,0.13555089997090483,0.12418816098963642,0.134564241113344,0.12123015590654633,0.13343208330594475,0.11698743682937568,0.13195094916291902,0.11072580100330928,0.1295431127196146,0.10148131488487284,0.12462040436129723,0.08795459162383584,0.11282809316418643,0.06836478274077194,0.0822191141238574,0.040231630682407524
-0.38078108775442493,0.5666019869129626,3.356130847372861,-0.3760872241909741,0.5659069621181648,3.3516776918972675,-0.38052250375254326,0.5649511576799958,3.3560335238941663,-0.3849232690621803,0.5639825425821868,3.3604637337041314,-0.3892891209605159,0.5630011387887575,3.3649706649478897,-0.3936196634549061,0.5620069685537201,3.3695567408882887,-0.39791450375535015,0.5610000544205747,3.3742244677062185,-0.4021732523101164,0.5599804192217982,3.378976437909322,-0.40639552284107666,0.5589480860783266,3.383815333877718,-0.41058093237874194,0.5579030783990302,3.3887439315508208,-0.4147291012969986,0.5568454198801838,3.3937651042591868,-0.41883965334754153,0.5557751345049283,3.398881826705107,-0.3763385323973056,0.5675497322259564,3.3517752768829987,-0.38078108775442493,0.5666019869129626,3.356130847372861,-0.3851948896680979,0.5656402572882759,3.360417889126562,-0.38957525595607645,0.5646661241189836,3.3646294711149465,-0.393919153952533,0.5636808834252469,3.3687417307168013,-0.39822196573991503,0.5626863395079571,3.37271096040562,-0.4024725907993573,0.5616860684442829,3.3764685206566325,-0.4066414499610133,0.5606884918846163,3.3799130233343715,-0.410648101080129,0.5597151272185333,3.38289892191876,-0.41427256908427684,0.5588231396910541,3.3852201405307016,-0.4169119733500075,0.5581670765413423,3.386586309148142,0.13627570345235618,0.13066711469587358,0.1355208990662658,0.12861125261103334,0.13462128295160736,0.12634745965152588,0.13362684657430338,0.12336778805564542,0.13248764543513747,0.1190768906645592,0.13100198485940692,0.11272680753037562,0.12859662177486283,0.10333508033216249,0.12369568612987587,0.08957695753165887,0.11197843120906274,0.06963655835825387,0.0815915826597956,0.04098505852320787
-0.38518929834028465,0.5656414755907065,3.3605607953613275,-0.38052250375254326,0.5649511576799958,3.3560335238941663,-0.3849232690621803,0.5639825425821868,3.3604637337041314,-0.3892891209605159,0.5630011387887575,3.3649706649478897,-0.3936196634549061,0.5620069685537201,3.3695567408882887,-0.39791450375535015,0.5610000544205747,3.3742244677062185,-0.4021732523101164,0.5599804192217982,3.378976437909322,-0.40639552284107666,0.5589480860783266,3.383815333877718,-0.41058093237874194,0.5579030783990302,3.3887439315508208,-0.4147291012969986,0.5568454198801838,3.3937651042591868,-0.41883965334754153,0.5557751345049283,3.398881826705107,-0.42291221569400067,0.5546922465427274,3.4040971790953436,-0.38078108775442493,0.5666019869129626,3.356130847372861,-0.38518929834028465,0.5656414755907065,3.3605607953613275,-0.38956849798749765,0.5646669450803755,3.364922282044465,-0.3939139316993174,0.563680018135782,3.36920811804528,-0.398222556995987,0.5626820134215599,3.373393891018456,-0.4024897875805063,0.561674758592858,3.3774349815032836,-0.4067046222208714,0.5606618727269788,3.3812613646948155,-0.41083775203468686,0.5596518779693338,3.3847696297345773,-0.41480947235011034,0.5586665475097601,3.3878113345261265,-0.41840183280424725,0.5577637229232223,3.3901763020397238,-0.4210175235266345,0.557099772289449,3.3915683897452853,0.13534922353867013,0.13289843965398423,0.13458970740418694,0.13084460049414318,0.13368297215429437,0.12857508002445137,0.13268096631031862,0.12557318919527885,0.1315349278186591,0.12123271454482794,0.13004496122736683,0.11479149574595617,0.12764233749617965,0.10524795119285829,0.12276357171677674,0.09125114374647283,0.11112214576695943,0.07094902540791459,0.08095925863879874,0.04176263116685288
-0.3895627702015235,0.5646682197201814,3.3650674699116228,-0.3849232690621803,0.5639825425821868,3.3604637337041314,-0.3892891209605159,0.5630011387887575,3.3649706649478897,-0.3936196634549061,0.5620069685537201,3.3695567408882887,-0.39791450375535015,0.5610000544205747,3.3742244677062185,-0.4021732523101164,0.5599804192217982,3.378976437909322,-0.40639552284107666,0.5589480860783266,3.383815333877718,-0.41058093237874194,0.5579030783990302,3.3887439315508208,-0.4147291012969986,0.5568454198801838,3.3937651042591868,-0.41883965334754153,0.5557751345049283,3.398881826705107,-0.42291221569400067,0.5546922465427274,3.4040971790953436,-0.42694641894575786,0.5535967805488174,3.409414351429079,-0.38518929834028465,0.5656414755907065,3.3605607953613275,-0.3895627702015235,0.5646682197201814,3.3650674699116228,-0.39390698140103403,0.5636809071471439,3.3695057576998924,-0.39821710158230594,0.5626812043891986,3.3738682027667326,-0.40249007776468143,0.561670453460581,3.378129825500752,-0.4067213554052839,0.5606505057130204,3.3822450653088874,-0.4109000334421895,0.5596250234587512,3.386142467604953,-0.4149970757352367,0.5586026295117362,3.3897165336414843,-0.41893352178037385,0.5576053528174355,3.3928158322367854,-0.422493464441202,0.5566917104140046,3.395225952517497,-0.4250852158143158,0.5560198877149606,3.396644792408655,0.1344136704338662,0.13520023650885926,0.13364977125512484,0.13314863364809057,0.13273615718079956,0.13087335200520528,0.1317267953203328,0.12784868202058355,0.13057413025425207,0.12345719424405527,0.12908008208451183,0.11692206888196849,0.1266804658995193,0.10722198109593369,0.1218242645951303,0.0929789578590447,0.11025942486136103,0.07230360842132698,0.08032228101273706,0.04256519673473926
-0.3939011127248735,0.5636822409261649,3.3696532999474673,-0.3892891209605159,0.5630011387887575,3.3649706649478897,-0.3936196634549061,0.5620069685537201,3.3695567408882887,-0.39791450375535015,0.5610000544205747,3.3742244677062185,-0.4021732523101164,0.5599804192217982,3.378976437909322,-0.40639552284107666,0.5589480860783266,3.383815333877718,-0.41058093237874194,0.5579030783990302,3.3887439315508208,-0.4147291012969986,0.5568454198801838,3.3937651042591868,-0.41883965334754153,0.5557751345049283,3.398881826705107,-0.42291221569400067,0.5546922465427274,3.4040971790953436,-0.42694641894575786,0.5535967805488174,3.409414351429079,-0.4309418971914518,0.5524887613636502,3.4148366479436434,-0.3895627702015235,0.5646682197201814,3.3650674699116228,-0.3939011127248735,0.5636822409261649,3.3696532999474673,-0.39820995283455257,0.5626821651120653,3.374170825509223,-0.4024843821754609,0.5616697044307019,3.378612315546928,-0.4067213365483801,0.5606462249858728,3.3829522050304233,-0.4109162932869248,0.5596136021828698,3.3871439620043473,-0.41505845237098715,0.5585755418136035,3.3911146560168524,-0.419119052827718,0.5575407675461077,3.3947566329385297,-0.42301988493194376,0.5565315640540964,3.3979153756479232,-0.4265471030579345,0.555607122994908,3.400372101982094,-0.42911469186586404,0.5549274436251652,3.4018185565782484,0.13346922127944374,0.13757490107533776,0.13270127826156747,0.13552576685267623,0.13178103254851345,0.13324470113115597,0.13076453371984284,0.13019668450484717,0.12960545784182526,0.12575270921772524,0.12810755671360463,0.11912082037515552,0.12571121854666362,0.10925930765030695,0.12087797365228085,0.09476228128181347,0.10939046156867484,0.07370179002511446,0.07968079253517306,0.04339363788464114
-0.39820393867924947,0.5626835609891707,3.3743207975320635,-0.3936196634549061,0.5620069685537201,3.3695567408882887,-0.39791450375535015,0.5610000544205747,3.3742244677062185,-0.4021732523101164,0.5599804192217982,3.378976437909322,-0.40639552284107666,0.5589480860783266,3.383815333877718,-0.41058093237874194,0.5579030783990302,3.3887439315508208,-0.4147291012969986,0.5568454198801838,3.3937651042591868,-0.41883965334754153,0.5557751345049283,3.398881826705107,-0.42291221569400067,0.5546922465427274,3.4040971790953436,-0.42694641894575786,0.5535967805488174,3.409414351429079,-0.4309418971914518,0.5524887613636502,3.4148366479436434,-0.434898288032167,0.5513682141123296,3.4203674917200457,-0.3939011127248735,0.5636822409261649,3.3696532999474673,-0.39820393867924947,0.5626835609891707,3.3743207975320635,-0.4024770286435427,0.5616707407361975,3.378920081331421,-0.4067153935284189,0.5606455399266292,3.383443136411355,-0.4109159571667779,0.5596093495305858,3.3878637935338194,-0.4150742288796461,0.5585640693793089,3.392134518076603,-0.4191795105488972,0.5575134489995607,3.3961808559892637,-0.4232033187639901,0.5564663131116692,3.3998929278454164,-0.42706820110471944,0.5554452021088772,3.403113030247701,-0.4305623915046289,0.5545099814489577,3.4056178673522837,-0.4331055971575631,0.5538224607618478,3.4070928297890597,0.132516057627692,0.14002492753788887,0.13174442089515018,0.1379785139807216,0.13081779786237846,0.13569165239801353,0.12979438691669481,0.1326197136739281,0.12862912115623137,0.12812173628350595,0.12712760003086532,0.12139013737982174,0.12473481273326915,0.11136215568458392,0.11992491346227481,0.09660307206854468,0.10851545424594464,0.07514511313746965,0.07903493986515389,0.044248873103278595
-0.40247086425773826,0.5616722018369096,3.379072561278554,-0.39791450375535015,0.5610000544205747,3.3742244677062185,-0.4021732523101164,0.5599804192217982,3.378976437909322,-0.40639552284107666,0.5589480860783266,3.383815333877718,-0.41058093237874194,0.5579030783990302,3.3887439315508208,-0.4147291012969986,0.5568454198801838,3.3937651042591868,-0.41883965334754153,0.5557751345049283,3.398881826705107,-0.42291221569400067,0.5546922465427274,3.4040971790953436,-0.42694641894575786,0.5535967805488174,3.409414351429079,-0.4309418971914518,0.5524887613636502,3.4148366479436434,-0.434898288032167,0.5513682141123296,3.4203674917200457,-0.4388152326143035,0.5502351642040426,3.426010429449634,-0.39820393867924947,0.5626835609891707,3.3743207975320635,-0.40247086425773826,0.5616722018369096,3.379072561278554,-0.40670782865514304,0.5606466559084786,3.3837562110100077,-0.41090975921208883,0.559608732647033,3.3883634388162895,-0.41507356701161685,0.5585598487046599,3.3928674517991024,-0.41919479346139876,0.5575019287271323,3.397219680245657,-0.42326284319380153,0.5564387662421743,3.4013440970578097,-0.42724951272515366,0.5553792872340926,3.4051285250764156,-0.4310781133801257,0.5543462878270299,3.408411970669451,-0.43453897646173506,0.5534003064884077,3.4109664767762844,-0.4370575810322688,0.5527049597777244,3.412470872043619,0.13155436558511535,0.14255291239473253,0.1307793966210923,0.1405094919436004,0.12984665799257328,0.13821683418845854,0.12881656579951495,0.13512038948438018,0.12764533644560191,0.13056685339663876,0.12614043279318493,0.12373250436458233,0.12375147170316492,0.11353284055818719,0.118965304501857,0.09850336779105753,0.1076346067322294,0.07663518320500584,0.07838487371740988,0.04513185802004036
-0.4067015091195044,0.5606481855352198,3.3839112798958833,-0.4021732523101164,0.5599804192217982,3.378976437909322,-0.40639552284107666,0.5589480860783266,3.383815333877718,-0.41058093237874194,0.5579030783990302,3.3887439315508208,-0.4147291012969986,0.5568454198801838,3.3937651042591868,-0.41883965334754153,0.5557751345049283,3.398881826705107,-0.42291221569400067,0.5546922465427274,3.4040971790953436,-0.42694641894575786,0.5535967805488174,3.409414351429079,-0.4309418971914518,0.5524887613636502,3.4148366479436434,-0.434898288032167,0.5513682141123296,3.4203674917200457,-0.4388152326143035,0.5502351642040426,3.426010429449634,-0.44269237566212655,0.5490896373314822,3.43176913636237,-0.40247086425773826,0.5616722018369096,3.379072561278554,-0.4067015091195044,0.5606481855352198,3.3839112798958833,-0.4109019762100571,0.5596099326354247,3.3886819940541826,-0.4150671063605983,0.5585593044538214,3.393376093464388,-0.4191937970886689,0.5574977441812112,3.3979661414243476,-0.42327762197589686,0.5564272016835053,3.402402499541441,-0.42730808924192754,0.5553515147669651,3.4066075164342835,-0.4312572776637558,0.5542797109058158,3.410466642152138,-0.43504926866349325,0.5532348419881099,3.413815485100957,-0.4384765084825466,0.5522781187309849,3.416421274116704,-0.44097029674219956,0.5515749612113138,3.4179560603412704,0.1305843359643998,0.14516155851986973,0.12980640807168944,0.14312142474897704,0.12886782326179871,0.1408229823061713,0.12783128693623994,0.13770143879877683,0.12665432584023012,0.13309074351280303,0.12514628181638054,0.12615050678527845,0.1227614248739771,0.11577377153563234,0.1179993733777857,0.10046528846456716,0.10674812856076576,0.07817367047240914,0.07773074902062743,0.04604358673698891
-0.4108954964316208,0.5596115342784341,3.388839735873833,-0.40639552284107666,0.5589480860783266,3.383815333877718,-0.41058093237874194,0.5579030783990302,3.3887439315508208,-0.4147291012969986,0.5568454198801838,3.3937651042591868,-0.41883965334754153,0.5557751345049283,3.398881826705107,-0.42291221569400067,0.5546922465427274,3.4040971790953436,-0.42694641894575786,0.5535967805488174,3.409414351429079,-0.4309418971914518,0.5524887613636502,3.4148366479436434,-0.434898288032167,0.5513682141123296,3.4203674917200457,-0.4388152326143035,0.5502351642040426,3.426010429449634,-0.44269237566212655,0.5490896373314822,3.43176913636237,-0.4465293655099907,0.5479316594702653,3.4376474213162194,-0.4067015091195044,0.5606481855352198,3.3839112798958833,-0.4108954964316208,0.5596115342784341,3.388839735873833,-0.41505909820438014,0.5585605930301826,3.393700307462672,-0.4191870657131279,0.5574972772881505,3.398484072266289,-0.42327628205957496,0.5564230576820552,3.403162928914631,-0.42732235307446625,0.5553399097214526,3.4076861355322774,-0.43131489138972107,0.5542517157807374,3.4119743633597435,-0.4352262603457267,0.5531676050650832,3.4159106118668574,-0.43898131772612614,0.5521108852827374,3.419326979850567,-0.4423746420354331,0.5511434386745746,3.4219857235930986,-0.44484340149135976,0.5504324854601496,3.4235518933654103,0.1296061644450217,0.14785367933848584,0.12882566322926917,0.14581714766518522,0.12788150964262782,0.1435129441084912,0.12683877278321593,0.14036569945026517,0.1256563175725404,0.1356961985293803,0.12414538020501846,0.12864683482398773,0.12176490807461957,0.11808745521341586,0.11702735306604078,0.10249103951130575,0.1058562351824453,0.07976231227593573,0.07707272508414116,0.04698509316935463
-0.41505245291082793,0.558562270379142,3.39386080931081,-0.41058093237874194,0.5579030783990302,3.3887439315508208,-0.4147291012969986,0.5568454198801838,3.3937651042591868,-0.41883965334754153,0.5557751345049283,3.398881826705107,-0.42291221569400067,0.5546922465427274,3.4040971790953436,-0.42694641894575786,0.5535967805488174,3.409414351429079,-0.4309418971914518,0.5524887613636502,3.4148366479436434,-0.434898288032167,0.5513682141123296,3.4203674917200457,-0.4388152326143035,0.5502351642040426,3.426010429449634,-0.44269237566212655,0.5490896373314822,3.43176913636237,-0.4465293655099907,0.5479316594702653,3.4376474213162194,-0.45032585413423637,0.5467612568783439,3.4436492320459777,-0.4108954964316208,0.5596115342784341,3.388839735873833,-0.41505245291082793,0.558562270379142,3.39386080931081,-0.4191788251313364,0.5574986593008905,3.3988141296936285,-0.42326927165562445,0.5564226731570157,3.4036904524512503,-0.42732066028352456,0.5553358109623047,3.408460989930783,-0.4313286291576889,0.5542400743122865,3.413073860707232,-0.43528289613546584,0.5531393904516877,3.4174480036132833,-0.4391561113920085,0.5520429905736289,3.421463886912831,-0.4428739152470066,0.5509744382878461,3.4249499840711555,-0.4462330355456667,0.549996286670243,3.4276634145828164,-0.44867655647753213,0.5492775527522239,3.4292619963291324,0.1286200517428832,0.15063220310930384,0.1278373756190532,0.14859961148455092,0.12688793896538547,0.14628968272866366,0.12583925190541004,0.143116124385982,0.12465154620868721,0.1383861232934618,0.12313796759435326,0.13122428718154494,0.12076216379524626,0.12047649898642993,0.11604948316352436,0.10458291474973307,0.10495914820110251,0.08140291534982885,0.07641096577349518,0.0479574523894753
-0.41917200886519185,0.5575004162573153,3.3989774818876644,-0.4147291012969986,0.5568454198801838,3.3937651042591868,-0.41883965334754153,0.5557751345049283,3.398881826705107,-0.42291221569400067,0.5546922465427274,3.4040971790953436,-0.42694641894575786,0.5535967805488174,3.409414351429079,-0.4309418971914518,0.5524887613636502,3.4148366479436434,-0.434898288032167,0.5513682141123296,3.4203674917200457,-0.4388152326143035,0.5502351642040426,3.426010429449634,-0.44269237566212655,0.5490896373314822,3.43176913636237,-0.4465293655099907,0.5479316594702653,3.4376474213162194,-0.45032585413423637,0.5467612568783439,3.4436492320459777,-0.4540814971847569,0.545578456095409,3.449778660568453,-0.41505245291082793,0.558562270379142,3.39386080931081,-0.41917200886519185,0.5575004162573153,3.3989774818876644,-0.42326079112284987,0.5564241537383232,3.4040265447835316,-0.4273133622622426,0.5553355141190306,3.408998420829419,-0.43132657385859197,0.5542360257940325,3.413863613691976,-0.4352960964168177,0.5531277169069112,3.4185690650140605,-0.43921175382105776,0.5520145598881092,3.42303192417767,-0.4430464853206144,0.5509058881926923,3.4271300446622717,-0.4467267198541213,0.5498255214403162,3.430688154642077,-0.45005135143602343,0.5488366828937258,3.433458066579835,-0.4524694269335949,0.5481101831156061,3.4350901259786966,0.12762620378847767,0.15350017730563292,0.12684176451111578,0.15147188687602584,0.1258873391349549,0.14915628137660103,0.12483295920746286,0.14595578587670735,0.12364025289759677,0.14116353966254191,0.12212429041881512,0.1338857749082777,0.11975344146086005,0.12294361453804865,0.11506601012953817,0.10674329939415447,0.10405709559632832,0.08309735813274595,0.07574563971349983,0.0489617819658453
