-0.00033465,0.00011834,-0.0011406,0.442,0.54928,2.8541,6.2317,5.8093
-0.0003241,0.00012847,-0.00075072,0.42419,0.55431,2.8786,6.4379,6.0499
-0.00031332,0.00013308,-0.00045101,0.40559,0.55909,2.9011,6.6384,6.2802
-0.00030253,0.00013343,-0.00022511,0.38625,0.56362,2.9219,6.8324,6.5002
-0.00029113,0.00013039,-5.8824e-05,0.3662,0.56789,2.9412,7.0187,6.7092
-0.00027891,0.00012483,6.0108e-05,0.34548,0.57191,2.9591,7.1964,6.9068
-0.00026575,0.00011746,0.00014203,0.32413,0.57567,2.9759,7.3647,7.0924
-0.0002516,0.0001089,0.00019549,0.30218,0.57916,2.9917,7.5228,7.2657
-0.00023646,9.9652e-05,0.00022763,0.27967,0.58238,3.0067,7.6702,7.4262
-0.00022035,9.0106e-05,0.00024398,0.25665,0.58534,3.0208,7.8062,7.5738
-0.00020333,8.0574e-05,0.0002489,0.23316,0.58803,3.0343,7.9304,7.7079
-0.00018545,7.1293e-05,0.00024589,0.20923,0.59046,3.0472,8.0423,7.8284
-0.0001668,6.2432e-05,0.00023773,0.18493,0.5926,3.0596,8.1416,7.935
-0.00014746,5.4111e-05,0.00022634,0.16028,0.59448,3.0716,8.2279,8.0274
-0.00012751,4.6408e-05,0.0002133,0.13534,0.59608,3.0832,8.301,8.1055
-0.00010703,3.9368e-05,0.00019966,0.11015,0.59741,3.0946,8.3606,8.1691
-8.6103e-05,3.3013e-05,0.00018616,0.084758,0.59846,3.1057,8.4062,8.2177
-6.5763e-05,2.7367e-05,0.00017389,0.059211,0.59924,3.1166,8.4386,8.2522
-4.4212e-05,2.2366e-05,0.00016199,0.033554,0.59974,3.1274,8.4568,8.2716
-2.2432e-05,1.8028e-05,0.00015133,0.0078349,0.59997,3.1382,8.4611,8.2762
-5.0016e-07,1.4332e-05,0.00014178,-0.017898,0.59992,3.1489,8.4514,8.2659
2.1517e-05,1.1251e-05,0.00013397,-0.043599,0.59959,3.1597,8.4277,8.2407
4.3541e-05,8.7499e-06,0.00012771,-0.069219,0.59899,3.1705,8.3902,8.2008
6.5503e-05,6.808e-06,0.00012219,-0.094713,0.59811,3.1815,8.3392,8.1465
8.8261e-05,5.4382e-06,0.00011882,-0.12003,0.59696,3.1927,8.2741,8.0769
0.00010988,4.5187e-06,0.00011683,-0.14513,0.59553,3.2041,8.1959,7.9933
0.00013123,4.066e-06,0.00011635,-0.16996,0.59383,3.2159,8.1045,7.8953
0.00015227,4.0521e-06,0.00011748,-0.19448,0.59186,3.228,8.0003,7.7833
0.00017291,4.4483e-06,0.00012035,-0.21865,0.58961,3.2406,7.8836,7.6575
0.00019311,5.2254e-06,0.00012513,-0.24241,0.58709,3.2537,7.7549,7.5181
0.00021279,6.3523e-06,0.00013206,-0.26573,0.5843,3.2675,7.6145,7.3654
0.00023189,7.796e-06,0.00014145,-0.28855,0.58125,3.2819,7.4631,7.1998
0.00025035,9.52e-06,0.00015369,-0.31085,0.57792,3.2972,7.3012,7.0215
0.00026811,1.1483e-05,0.00016932,-0.33258,0.57433,3.3134,7.1295,6.8311
0.00028508,1.3639e-05,0.000189,-0.35369,0.57048,3.3307,6.9488,6.6288
0.00030121,1.5932e-05,0.00021359,-0.37416,0.56636,3.3493,6.7599,6.4152
0.00031642,1.8298e-05,0.00024417,-0.39394,0.56199,3.3693,6.5638,6.1906
0.00033064,2.0659e-05,0.00028208,-0.41299,0.55736,3.391,6.3616,5.9557
0.00034381,2.2921e-05,0.00032899,-0.43129,0.55247,3.4145,6.1546,5.711
0.00035584,2.4974e-05,0.00038694,-0.44879,0.54732,3.4402,5.9442,5.4569
0.00036665,2.6682e-05,0.00045838,-0.46547,0.54193,3.4685,5.7321,5.1942
0.00037619,2.7884e-05,0.00054623,-0.48129,0.53629,3.4997,5.5202,4.9236
0.00038438,2.8386e-05,0.00065368,-0.49623,0.5304,3.5343,5.3108,4.6458
0.00039115,2.7959e-05,0.000784,-0.51025,0.52427,3.5729,5.1064,4.3618
0.00039645,2.6342e-05,0.0009396,-0.52334,0.5179,3.6161,4.9098,4.0727
0.00040025,2.3235e-05,0.0011216,-0.53547,0.51129,3.6647,4.7244,3.7799
0.00040241,1.8249e-05,0.0013262,-0.54661,0.50445,3.7195,4.5538,3.4857
0.00040325,1.1275e-05,0.0015412,-0.55675,0.49739,3.7815,4.4019,3.1928
0.00040271,2.033e-06,0.001741,-0.56586,0.49009,3.8516,4.2722,2.9055
0.00040104,-9.3375e-06,0.0018768,-0.57394,0.48257,3.9309,4.1678,2.6299
0.00039822,-2.255e-05,0.0018741,-0.58096,0.47484,4.0201,4.0904,2.3748
0.00039447,-3.6317e-05,0.0016264,-0.58691,0.46688,4.1197,4.0395,2.1521
0.00038951,-4.8581e-05,0.0010181,-0.59179,0.45871,4.2292,4.0116,1.9762
0.00038209,-5.6754e-05,-2.8325e-05,-0.59557,0.45032,4.3473,4.0009,1.862
0.00036962,-5.9247e-05,-0.0014809,-0.59826,0.44173,4.4714,4.0012,1.8215
0.00034876,-5.7055e-05,-0.0031576,-0.59985,0.43292,4.5978,4.008,1.8593
0.00031725,-5.6243e-05,-0.0047386,-0.60032,0.42392,4.7225,4.0223,1.9716
0.00027653,-6.4911e-05,-0.0059038,-0.59968,0.41473,4.8415,4.0502,2.1475
0.00023188,-8.9079e-05,-0.0064588,-0.59793,0.40537,4.9519,4.0993,2.373
0.00018993,-0.00012924,-0.0063905,-0.59509,0.39583,5.052,4.1761,2.6342
0.00015566,-0.00018039,-0.0058324,-0.59117,0.38613,5.1415,4.283,2.9191
0.00013133,-0.00023571,-0.0049703,-0.58617,0.37625,5.2206,4.4188,3.2188
0.00011684,-0.00028879,-0.0039813,-0.5801,0.3662,5.2902,4.5804,3.5264
0.00011106,-0.00033552,-0.0029951,-0.57298,0.35598,5.3514,4.7637,3.8375
0.00011222,-0.00037336,-0.0020948,-0.56481,0.34558,5.4051,4.9643,4.149
0.00011852,-0.00040139,-0.0013218,-0.55561,0.33501,5.4524,5.1783,4.4587
0.00012836,-0.00041975,-0.00068977,-0.54539,0.32428,5.4942,5.402,4.7651
0.00014036,-0.00042918,-0.00019518,-0.53417,0.31339,5.5311,5.6325,5.067
0.00015335,-0.00043079,0.000175,-0.52198,0.30236,5.5639,5.8668,5.3632
0.00016658,-0.00042596,0.00043889,-0.50883,0.29117,5.5932,6.103,5.6533
0.0001789,-0.00041562,0.00061341,-0.49474,0.27985,5.6192,6.3388,5.9363
0.00018992,-0.00040111,0.00071721,-0.47974,0.26839,5.6426,6.5726,6.2115
0.00019923,-0.00038352,0.00076614,-0.46386,0.25681,5.6635,6.8028,6.4784
0.00020654,-0.00036378,0.00077416,-0.44712,0.24511,5.6824,7.0281,6.7362
0.00021166,-0.00034269,0.0007526,-0.42957,0.23329,5.6993,7.2474,6.9845
0.00021455,-0.00032091,0.00071112,-0.41122,0.22137,5.7146,7.4598,7.2229
0.00021476,-0.00029869,0.00065698,-0.39211,0.20935,5.7283,7.6638,7.4504
0.00021317,-0.00027694,0.00059609,-0.37229,0.19723,5.7407,7.8591,7.667
0.00020948,-0.00025569,0.00053261,-0.35177,0.18502,5.7518,8.0448,7.8721
0.00020381,-0.00023513,0.00046965,-0.33062,0.17272,5.7618,8.2203,8.0653
0.00019629,-0.00021538,0.00040928,-0.30885,0.16035,5.7708,8.3845,8.2459
0.00018792,-0.00019696,0.00035362,-0.28651,0.1479,5.7789,8.5379,8.4143
0.00017727,-0.00017902,0.00030111,-0.26365,0.13539,5.786,8.679,8.5695
0.00016527,-0.00016197,0.00025455,-0.2403,0.12282,5.7924,8.8078,8.7114
0.00015202,-0.00014576,0.00021186,-0.21651,0.11019,5.798,8.9237,8.8397
0.00013769,-0.00013037,0.00017434,-0.19232,0.09751,5.8029,9.0265,8.9542
0.00012251,-0.00011576,0.00014144,-0.16777,0.084788,5.807,9.1158,9.0547
0.00010656,-0.00010186,0.00011241,-0.14292,0.072027,5.8106,9.1914,9.1409
9.009e-05,-8.8659e-05,8.7053e-05,-0.1178,0.059234,5.8135,9.2529,9.2127
7.3289e-05,-7.6153e-05,6.4888e-05,-0.092472,0.046414,5.8159,9.301,9.2708
5.4271e-05,-6.3277e-05,4.5295e-05,-0.066969,0.033573,5.8176,9.3337,9.3133
3.5902e-05,-5.1376e-05,2.8349e-05,-0.041343,0.020717,5.8188,9.3524,9.3416
1.7092e-05,-3.9806e-05,1.3359e-05,-0.015641,0.0078523,5.8194,9.3566,9.3553
-2.1484e-06,-2.8492e-05,9.2178e-08,0.01009,-0.0050159,5.8195,9.3462,9.3545
-2.1773e-05,-1.7378e-05,-1.1745e-05,0.035804,-0.017882,5.819,9.3211,9.339
-4.1684e-05,-6.4446e-06,-2.2389e-05,0.061451,-0.030739,5.818,9.2815,9.309
-6.1741e-05,4.304e-06,-3.2098e-05,0.086986,-0.043582,5.8164,9.2267,9.2642
-8.0511e-05,1.4201e-05,-4.1107e-05,0.11236,-0.056404,5.8142,9.1587,9.2063
-0.0001011,2.4873e-05,-4.9561e-05,0.13753,-0.069201,5.8114,9.0754,9.1336
-0.00012121,3.5201e-05,-5.7582e-05,0.16245,-0.081966,5.8081,8.9779,9.0471
-0.00014084,4.5236e-05,-6.5456e-05,0.18707,-0.094693,5.804,8.8665,8.9471
-0.00016006,5.5045e-05,-7.3353e-05,0.21134,-0.10738,5.7994,8.7411,8.8339
-0.00017877,6.4621e-05,-8.1464e-05,0.23523,-0.12001,5.794,8.6022,8.7079
-0.00019703,7.4012e-05,-8.9977e-05,0.25868,-0.13259,5.7879,8.45,8.5694
-0.00021478,8.322e-05,-9.9105e-05,0.28166,-0.14511,5.7809,8.2847,8.4188
-0.00023195,9.2238e-05,-0.00010909,0.30412,-0.15756,5.7731,8.1069,8.257
-0.00024928,0.00010148,-0.00012078,0.32603,-0.16993,5.7644,7.9162,8.0836
-0.0002651,0.00011003,-0.0001338,0.34733,-0.18223,5.7547,7.7138,7.9002
-0.00028022,0.00011835,-0.0001489,0.36799,-0.19445,5.7439,7.4998,7.7071
-0.00029458,0.0001264,-0.00016669,0.38798,-0.20658,5.7319,7.2747,7.5049
-0.00030814,0.00013414,-0.00018791,0.40726,-0.21861,5.7185,7.0389,7.2947
-0.00032085,0.00014153,-0.00021323,0.42579,-0.23054,5.7037,6.7929,7.0773
-0.00033266,0.0001485,-0.00024398,0.44354,-0.24236,5.6872,6.5372,6.8537
-0.00034354,0.00015497,-0.0002814,0.46047,-0.25408,5.6688,6.2724,6.6251
-0.00035344,0.00016086,-0.00032712,0.47655,-0.26567,5.6484,5.9991,6.3928
-0.00036233,0.00016604,-0.00038315,0.49176,-0.27715,5.6255,5.7178,6.1583
-0.00037021,0.00017038,-0.00045192,0.50607,-0.28849,5.6,5.4293,5.9234
-0.00037705,0.00017374,-0.00053633,0.51945,-0.2997,5.5713,5.1343,5.6899
-0.00038287,0.0001759,-0.00063956,0.53187,-0.31078,5.5391,4.8335,5.46
-0.00038769,0.00017666,-0.0007648,0.54332,-0.3217,5.5027,4.528,5.2365
-0.00039157,0.00017577,-0.00091464,0.55376,-0.33248,5.4616,4.2188,5.0221
-0.00039458,0.00017295,-0.0010904,0.56319,-0.34311,5.415,3.9075,4.8201
-0.00039675,0.00016782,-0.0012884,0.57159,-0.35358,5.362,3.5961,4.6343
-0.00039843,0.00016042,-0.0014973,0.57894,-0.36388,5.3018,3.2873,4.4682
-0.00039967,0.0001505,-0.0016928,0.58522,-0.37401,5.2333,2.9853,4.3257
-0.00040068,0.00013831,-0.0018277,0.59043,-0.38396,5.1555,2.6959,4.2096
-0.00040137,0.00012416,-0.0018294,0.59456,-0.39374,5.0677,2.4278,4.1218
-0.00040151,0.00010938,-0.0015934,0.59759,-0.40334,4.9694,2.1924,4.0617
-0.00040015,9.5863e-05,-0.0010037,0.59953,-0.41276,4.861,2.0038,4.0258
-0.00039526,8.5754e-05,2.063e-05,0.60036,-0.42198,4.7436,1.8768,4.0082
-0.00038381,7.9846e-05,0.0014564,0.60008,-0.43102,4.62,1.8234,4.0023
-0.0003628,7.634e-05,0.003131,0.59869,-0.43986,4.4936,1.8482,4.003
-0.00033181,6.8885e-05,0.0047302,0.5962,-0.4485,4.3685,1.9477,4.0109
-0.00029461,5.0147e-05,0.0059308,0.5926,-0.45692,4.2488,2.1109,4.0311
-0.00025809,1.577e-05,0.0065285,0.58792,-0.46512,4.1374,2.3236,4.0713
-0.00022886,-3.3013e-05,0.0064997,0.58216,-0.47308,4.036,2.5718,4.1378
-0.0002102,-9.0126e-05,0.0059711,0.57535,-0.48082,3.9452,2.843,4.233
-0.00020222,-0.00014851,0.0051264,0.56749,-0.48834,3.8645,3.1281,4.3561
-0.00020284,-0.00020213,0.0041437,0.5586,-0.49564,3.7933,3.42,4.5036
-0.00020966,-0.00024739,0.0031548,0.54869,-0.50272,3.7304,3.7141,4.6717
-0.00022019,-0.00028242,0.0022452,0.53777,-0.50958,3.6749,4.0073,4.8559
-0.00023242,-0.00030685,0.0014581,0.52587,-0.51622,3.6256,4.2972,5.0521
-0.00024491,-0.00032129,0.00080876,0.513,-0.52262,3.5818,4.5823,5.257
-0.00025659,-0.00032681,0.00029479,0.4992,-0.5288,3.5427,4.8614,5.4672
-0.00026692,-0.00032485,-9.6615e-05,0.48447,-0.53474,3.5075,5.1337,5.6802
-0.000275,-0.00031664,-0.00038065,0.46885,-0.54045,3.4758,5.3982,5.8937
-0.00028072,-0.00030364,-0.00057601,0.45237,-0.5459,3.4471,5.6543,6.1057
-0.00028393,-0.0002871,-0.00069973,0.43506,-0.55112,3.4209,5.9012,6.3144
-0.00028459,-0.00026815,-0.00076743,0.41695,-0.55608,3.3969,6.1385,6.5185
-0.00028236,-0.00024764,-0.00079245,0.39806,-0.56078,3.3749,6.3654,6.7165
-0.00027806,-0.00022655,-0.00078651,0.37845,-0.56523,3.3545,6.5815,6.9075
-0.00027149,-0.00020542,-0.00075874,0.35814,-0.56942,3.3356,6.7865,7.0904
-0.00026282,-0.00018475,-0.00071669,0.33717,-0.57335,3.318,6.9797,7.2644
-0.00025224,-0.00016491,-0.00066614,0.31558,-0.57702,3.3014,7.1608,7.4286
-0.00023992,-0.00014614,-0.00061144,0.2934,-0.58041,3.2859,7.3293,7.5825
-0.00022604,-0.00012861,-0.00055596,0.27069,-0.58354,3.2712,7.485,7.7254
-0.00021079,-0.00011241,-0.00050173,0.24748,-0.58641,3.2573,7.6274,7.8567
-0.00019431,-9.7588e-05,-0.0004502,0.22382,-0.589,3.244,7.7564,7.9761
-0.00017677,-8.4132e-05,-0.0004024,0.19974,-0.59131,3.2312,7.8715,8.083
-0.00015831,-7.2008e-05,-0.00035886,0.17529,-0.59336,3.2189,7.9727,8.1772
-0.00013905,-6.1162e-05,-0.00031971,0.15053,-0.59513,3.2071,8.0595,8.2583
-0.00011911,-5.1525e-05,-0.000285,0.12548,-0.59663,3.1955,8.132,8.3261
-9.8609e-05,-4.3021e-05,-0.00025453,0.10021,-0.59785,3.1843,8.1899,8.3803
-7.7641e-05,-3.5573e-05,-0.00022804,0.07475,-0.5988,3.1732,8.2328,8.4205
-5.7264e-05,-2.9122e-05,-0.0002058,0.049155,-0.59947,3.1623,8.2615,8.4474
-3.5665e-05,-2.3545e-05,-0.00018629,0.023468,-0.59986,3.1516,8.2751,8.4602
-1.3846e-05,-1.881e-05,-0.00016946,-0.0022622,-0.59998,3.1408,8.2739,8.459
8.1056e-06,-1.4846e-05,-0.00015634,-0.027988,-0.59982,3.1301,8.2577,8.4438
3.0122e-05,-1.1599e-05,-0.00014446,-0.053663,-0.59939,3.1193,8.2268,8.4147
5.2135e-05,-9.0151e-06,-0.00013615,-0.079239,-0.59868,3.1084,8.1814,8.372
7.4988e-05,-7.0799e-06,-0.00012883,-0.10467,-0.59769,3.0973,8.1207,8.3151
9.6732e-05,-5.6799e-06,-0.00012429,-0.12991,-0.59643,3.086,8.0458,8.245
0.00011826,-4.8037e-06,-0.00012146,-0.15491,-0.5949,3.0745,7.9565,8.1616
0.00013949,-4.4155e-06,-0.00012054,-0.17962,-0.59309,3.0626,7.853,8.0651
0.00016039,-4.4796e-06,-0.0001215,-0.20401,-0.59101,3.0503,7.7356,7.956
0.00018087,-4.9617e-06,-0.00012445,-0.22802,-0.58865,3.0375,7.6044,7.8345
0.00020087,-5.8275e-06,-0.00012953,-0.25161,-0.58603,3.0241,7.4597,7.7012
0.00022034,-7.0419e-06,-0.00013699,-0.27474,-0.58313,3.0101,7.3019,7.5564
0.0002392,-8.5681e-06,-0.00014713,-0.29737,-0.57997,2.9954,7.1313,7.4008
0.00025739,-1.0366e-05,-0.00016039,-0.31944,-0.57655,2.9797,6.9482,7.235
0.00027485,-1.2391e-05,-0.00017733,-0.34094,-0.57285,2.9631,6.7531,7.0596
0.0002915,-1.4592e-05,-0.00019867,-0.3618,-0.5689,2.9453,6.5463,6.8756
0.00030728,-1.691e-05,-0.00022535,-0.382,-0.56468,2.9262,6.3284,6.6837
0.00032211,-1.9274e-05,-0.00025853,-0.4015,-0.5602,2.9056,6.0997,6.4851
0.00033593,-2.16e-05,-0.00029968,-0.42026,-0.55547,2.8832,5.8608,6.2809
0.00034866,-2.3789e-05,-0.00035059,-0.43825,-0.55048,2.8589,5.6123,6.0723
0.00036022,-2.5719e-05,-0.00041347,-0.45543,-0.54524,2.8322,5.3548,5.8611
0.00037055,-2.7245e-05,-0.00049094,-0.47178,-0.53975,2.8028,5.0889,5.6488
0.00037956,-2.8193e-05,-0.000586,-0.48726,-0.53401,2.7703,4.8154,5.4376
0.0003872,-2.8359e-05,-0.0007021,-0.50184,-0.52802,2.7342,4.535,5.2298
0.0003934,-2.7495e-05,-0.00084208,-0.5155,-0.5218,2.6939,4.2489,5.0281
0.00039812,-2.533e-05,-0.0010081,-0.52822,-0.51534,2.6487,3.9581,4.8355
0.00040132,-2.1553e-05,-0.001199,-0.53996,-0.50864,2.5978,3.6645,4.6555
0.00040291,-1.5789e-05,-0.0014105,-0.55071,-0.50171,2.5403,3.3705,4.4918
0.00040319,-7.9336e-06,-0.0016236,-0.56045,-0.49455,2.4752,3.0792,4.3482
0.00040225,2.1076e-06,-0.0018049,-0.56916,-0.48717,2.4016,2.7955,4.2281
0.00040004,1.4351e-05,-0.0018978,-0.57682,-0.47956,2.3185,2.5268,4.1342
0.00039686,2.7973e-05,-0.0018128,-0.58342,-0.47174,2.2252,2.2828,4.0674
0.0003927,4.1447e-05,-0.0014366,-0.58895,-0.4637,2.1217,2.0767,4.0261
0.000387,5.2408e-05,-0.0006613,-0.5934,-0.45544,2.0086,1.9233,4.0058
0.00037799,5.8391e-05,0.00055695,-0.59676,-0.44698,1.8878,1.8369,4
0.00036261,5.8738e-05,0.0021272,-0.59902,-0.4383,1.7623,1.827,4.0031
0.00033768,5.6153e-05,0.0038084,-0.60016,-0.42941,1.636,1.895,4.0125
0.00030215,5.8075e-05,0.0052599,-0.6002,-0.42033,1.5132,2.0338,4.0312
0.00025911,7.2386e-05,0.0061989,-0.59912,-0.41108,1.3973,2.2309,4.0665
0.00021475,0.00010309,0.0065017,-0.59695,-0.40165,1.2908,2.4719,4.1259
0.00017538,0.00014835,0.00622,-0.59368,-0.39205,1.1948,2.7437,4.2145
0.00014489,0.00020198,0.0055198,-0.58933,-0.38228,1.1095,3.0354,4.3329
0.00012455,0.00025713,0.0045887,-0.58391,-0.37233,1.0342,3.3388,4.4794
0.00011363,0.00030808,0.0035884,-0.57743,-0.36221,0.96801,3.6482,4.6499
0.00011089,0.00035164,0.0026277,-0.56989,-0.35192,0.90989,3.9599,4.8406
0.00011417,0.00038554,0.0017752,-0.56132,-0.34145,0.85879,4.2708,5.0469
0.00012204,0.00040971,0.0010569,-0.55172,-0.33082,0.81377,4.5794,5.2651
0.00013288,0.00042446,0.0004799,-0.54111,-0.32003,0.77398,4.8841,5.4918
0.0001454,0.00043068,3.6003e-05,-0.52951,-0.30908,0.73873,5.1839,5.724
0.0001587,0.00042971,-0.00029068,-0.51693,-0.29798,0.70739,5.4779,5.9595
0.00017154,0.00042247,-0.00051684,-0.50341,-0.28675,0.67945,5.7652,6.1957
0.00018341,0.00041036,-0.00066166,-0.48896,-0.27537,0.65447,6.0452,6.4309
0.0001938,0.00039452,-0.00074213,-0.47361,-0.26386,0.6321,6.3172,6.6634
0.00020235,0.00037598,-0.00077355,-0.45739,-0.25223,0.61202,6.5806,6.8919
0.00020881,0.00035563,-0.00076862,-0.44033,-0.24049,0.59396,6.8348,7.115
0.00021306,0.00033419,-0.00073824,-0.42246,-0.22863,0.57771,7.0794,7.3317
0.00021466,0.00031204,-0.00069098,-0.40381,-0.21667,0.56306,7.3134,7.5407
0.0002144,0.00029011,-0.00063362,-0.38442,-0.2046,0.54987,7.5367,7.7415
0.00021197,0.00026853,-0.00057126,-0.36432,-0.19245,0.53799,7.7489,7.9331
0.00020749,0.00024753,-0.0005077,-0.34355,-0.1802,0.5273,7.9494,8.1149
0.00020107,0.00022728,-0.00044554,-0.32214,-0.16788,0.5177,8.1378,8.2861
0.00019287,0.00020787,-0.00038656,-0.30015,-0.15547,0.50909,8.3134,8.4459
0.00018391,0.00018982,-0.00033255,-0.2776,-0.143,0.5014,8.4768,8.5947
0.00017271,0.00017223,-0.00028202,-0.25454,-0.13047,0.49456,8.6268,8.731
0.0001602,0.00015552,-0.00023732,-0.23101,-0.11787,0.48851,8.7634,8.8548
0.00014652,0.00013963,-0.00019662,-0.20706,-0.10522,0.48321,8.8863,8.9656
0.00013184,0.00012456,-0.00016106,-0.18273,-0.092524,0.47861,8.9953,9.0632
0.00011633,0.00011022,-0.00012959,-0.15806,-0.079785,0.47467,9.0902,9.1471
0.00010015,9.6597e-05,-0.00010207,-0.13309,-0.067011,0.47137,9.1708,9.2172
8.3526e-05,8.3672e-05,-7.801e-05,-0.10789,-0.054207,0.46867,9.2369,9.2732
6.6645e-05,7.1429e-05,-5.6981e-05,-0.082485,-0.041378,0.46657,9.2895,9.3158
4.7121e-05,5.8564e-05,-3.8363e-05,-0.056927,-0.02853,0.46504,9.3261,9.3428
2.8574e-05,4.6802e-05,-2.2251e-05,-0.031265,-0.015671,0.46408,9.3487,9.3558
